SEMEL_YISHUV,locality,loc,distance,treated,temporal_distance,number_of_red_alerts,temporal_group,year,party_percentage,party_source,post,year_election,X,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,Religion_yishuv_Code,Religion_yishuv_Txt,Pop_Total,Male_Total,Female_Total,age_0_14,age_15_19,age_20_29,age_30_64,age_65_up,Shape_Area,density,age_65_up_percentage,ntl
103,תל עדשים,תלעדשים,139.2233885595602,1,6,1,temporal_distance == 6,2015,0.0522875816993464,Party_habait_hayehudi,TRUE,2015,1000,תל עדשים,TEL ADASHIM,1,יהודי,1420,680,740,480,110,150,580,100,3.16754572560216,448.296606588072,0.0704225352112676,56.4
104,מזרע,מזרע,138.56384311362606,1,6,1,temporal_distance == 6,2006,0,Party_habait_hayehudi,FALSE,2006,1024,מזרע,MIZRA,1,NA,689,NA,NA,NA,NA,NA,NA,NA,0.680654772439668,1012.26058774321,NA,55
104,מזרע,מזרע,138.56384311362606,1,6,1,temporal_distance == 6,2009,0,Party_habait_hayehudi,FALSE,2009,1013,מזרע,MIZRA,1,NA,614,NA,NA,NA,NA,NA,NA,NA,0.680654772439668,902.07257020948,NA,53.5
104,מזרע,מזרע,138.56384311362606,1,6,1,temporal_distance == 6,2013,0.00842105263157895,Party_habait_hayehudi,FALSE,2013,1017,מזרע,MIZRA,1,יהודי,590,300,300,120,30,80,240,130,0.680654772439668,866.812404598685,0.220338983050847,57
104,מזרע,מזרע,138.56384311362606,1,6,1,temporal_distance == 6,2015,0.0231578947368421,Party_habait_hayehudi,TRUE,2015,1015,מזרע,MIZRA,1,יהודי,610,300,310,140,30,70,250,130,0.680654772439668,896.195875941014,0.213114754098361,53
106,כפר גדעון,כפרגדעון,138.27964784353776,1,6,1,temporal_distance == 6,2006,0.121739130434783,Party_habait_hayehudi,FALSE,2006,1035,כפר גדעון,KEFAR GID'ON,1,NA,221,NA,NA,NA,NA,NA,NA,NA,0.504970936345335,437.648949857313,NA,60
106,כפר גדעון,כפרגדעון,138.27964784353776,1,6,1,temporal_distance == 6,2009,0.141414141414141,Party_habait_hayehudi,FALSE,2009,1042,כפר גדעון,KEFAR GID'ON,1,NA,284,NA,NA,NA,NA,NA,NA,NA,0.504970936345335,562.408605246502,NA,56
106,כפר גדעון,כפרגדעון,138.27964784353776,1,6,1,temporal_distance == 6,2013,0.0789473684210526,Party_habait_hayehudi,FALSE,2013,1039,כפר גדעון,KEFAR GID'ON,1,יהודי,300,150,140,120,10,40,110,20,0.504970936345335,594.093597091375,0.0666666666666667,62
106,כפר גדעון,כפרגדעון,138.27964784353776,1,6,1,temporal_distance == 6,2015,0.1,Party_habait_hayehudi,TRUE,2015,1036,כפר גדעון,KEFAR GID'ON,1,יהודי,330,170,160,140,20,40,120,20,0.504970936345335,653.502956800512,0.0606060606060606,58
112,כפר חסידים א',כפרחסידיםא,138.68998905979552,0,NA,NA,no_red_alert,2006,0.283582089552239,Party_habait_hayehudi,FALSE,2006,1063,כפר חסידים א',KEFAR HASIDIM ALEF,1,NA,572,NA,NA,NA,NA,NA,NA,NA,3.42743946092989,166.888432755808,NA,60.5
112,כפר חסידים א',כפרחסידיםא,138.68998905979552,0,NA,NA,no_red_alert,2009,0.235294117647059,Party_habait_hayehudi,FALSE,2009,1070,כפר חסידים א',KEFAR HASIDIM ALEF,1,NA,449,NA,NA,NA,NA,NA,NA,NA,3.42743946092989,131.001584453423,NA,59
112,כפר חסידים א',כפרחסידיםא,138.68998905979552,0,NA,NA,no_red_alert,2013,0.299492385786802,Party_habait_hayehudi,FALSE,2013,1060,כפר חסידים א',KEFAR HASIDIM ALEF,1,יהודי,770,380,400,170,40,110,360,80,3.42743946092989,224.657505632818,0.103896103896104,62.8333333333333
112,כפר חסידים א',כפרחסידיםא,138.68998905979552,0,NA,NA,no_red_alert,2015,0.244897959183673,Party_habait_hayehudi,TRUE,2015,1057,כפר חסידים א',KEFAR HASIDIM ALEF,1,יהודי,800,390,410,190,40,100,390,90,3.42743946092989,233.410395462668,0.1125,60.1666666666667
113,אדירים,אדירים,128.45955691330678,1,6,1,temporal_distance == 6,2006,0.0264900662251656,Party_habait_hayehudi,FALSE,2006,1083,אדירים,ADDIRIM,1,NA,226,NA,NA,NA,NA,NA,NA,NA,0.603058134711404,374.756573191991,NA,23.5
113,אדירים,אדירים,128.45955691330678,1,6,1,temporal_distance == 6,2009,0.0326797385620915,Party_habait_hayehudi,FALSE,2009,1080,אדירים,ADDIRIM,1,NA,239,NA,NA,NA,NA,NA,NA,NA,0.603058134711404,396.313367225159,NA,22
113,אדירים,אדירים,128.45955691330678,1,6,1,temporal_distance == 6,2013,0.154838709677419,Party_habait_hayehudi,FALSE,2013,1076,אדירים,ADDIRIM,1,יהודי,240,130,120,70,20,20,100,30,0.603058134711404,397.971582150787,0.125,26.25
113,אדירים,אדירים,128.45955691330678,1,6,1,temporal_distance == 6,2015,0.1375,Party_habait_hayehudi,TRUE,2015,1081,אדירים,ADDIRIM,1,יהודי,270,150,120,70,30,30,110,30,0.603058134711404,447.718029919635,0.111111111111111,27.5
115,חופית,חופית,94.34880448359463,0,NA,NA,no_red_alert,2006,0.00811359026369168,Party_habait_hayehudi,FALSE,2006,1097,חופית,HOFIT,1,NA,780,NA,NA,NA,NA,NA,NA,NA,0.520483415812145,1498.60682646903,NA,61
115,חופית,חופית,94.34880448359463,0,NA,NA,no_red_alert,2009,0.00390625,Party_habait_hayehudi,FALSE,2009,1090,חופית,HOFIT,1,NA,749,NA,NA,NA,NA,NA,NA,NA,0.520483415812145,1439.0468115709,NA,58
115,חופית,חופית,94.34880448359463,0,NA,NA,no_red_alert,2013,0.0263653483992467,Party_habait_hayehudi,FALSE,2013,1092,חופית,HOFIT,1,יהודי,770,390,380,170,60,70,330,150,0.520483415812145,1479.39391843738,0.194805194805195,62.75
115,חופית,חופית,94.34880448359463,0,NA,NA,no_red_alert,2015,0.014519056261343,Party_habait_hayehudi,TRUE,2015,1089,חופית,HOFIT,1,יהודי,740,360,380,150,70,60,300,150,0.520483415812145,1421.75519434242,0.202702702702703,57.5
122,רמת ישי,רמתישי,137.8089060542768,1,6,1,temporal_distance == 6,2006,0.0365073391042529,Party_habait_hayehudi,FALSE,2006,1105,רמת ישי,RAMAT YISHAY,1,NA,5664,NA,NA,NA,NA,NA,NA,NA,2.32809748379227,2432.88781480655,NA,55.5
122,רמת ישי,רמתישי,137.8089060542768,1,6,1,temporal_distance == 6,2009,0.0307787011388119,Party_habait_hayehudi,FALSE,2009,1115,רמת ישי,RAMAT YISHAY,1,NA,6559,NA,NA,NA,NA,NA,NA,NA,2.32809748379227,2817.32188865045,NA,58
122,רמת ישי,רמתישי,137.8089060542768,1,6,1,temporal_distance == 6,2013,0.0635485510930351,Party_habait_hayehudi,FALSE,2013,1106,רמת ישי,RAMAT YISHAY,1,יהודי,7350,3650,3690,1810,540,1070,3360,570,2.32809748379227,3157.08429357841,0.0775510204081633,61.25
122,רמת ישי,רמתישי,137.8089060542768,1,6,1,temporal_distance == 6,2015,0.055767397521449,Party_habait_hayehudi,TRUE,2015,1104,רמת ישי,RAMAT YISHAY,1,יהודי,7480,3720,3760,1830,550,1040,3340,730,2.32809748379227,3212.92387972333,0.0975935828877005,56
126,שריד,שריד,135.82266569252,1,6,1,temporal_distance == 6,2006,0.00235849056603774,Party_habait_hayehudi,FALSE,2006,1126,שריד,SARID,1,NA,590,NA,NA,NA,NA,NA,NA,NA,2.13816282380689,275.937825422264,NA,44
126,שריד,שריד,135.82266569252,1,6,1,temporal_distance == 6,2009,0.00476190476190476,Party_habait_hayehudi,FALSE,2009,1119,שריד,SARID,1,NA,545,NA,NA,NA,NA,NA,NA,NA,2.13816282380689,254.891720093448,NA,51.3333333333333
126,שריד,שריד,135.82266569252,1,6,1,temporal_distance == 6,2013,0.0116731517509728,Party_habait_hayehudi,FALSE,2013,1128,שריד,SARID,1,יהודי,820,420,400,240,30,70,310,170,2.13816282380689,383.506808213994,0.207317073170732,53
126,שריד,שריד,135.82266569252,1,6,1,temporal_distance == 6,2015,0.0227703984819734,Party_habait_hayehudi,TRUE,2015,1122,שריד,SARID,1,יהודי,850,440,410,260,30,70,300,190,2.13816282380689,397.537545099872,0.223529411764706,58.5
130,משמר העמק,משמרהעמק,127.96844452914114,1,6,3,temporal_distance == 6,2006,0.00170940170940171,Party_habait_hayehudi,FALSE,2006,1163,משמר העמק,MISHMAR HAEMEQ,1,NA,964,NA,NA,NA,NA,NA,NA,NA,0.868402801523399,1110.08393605928,NA,26.5
130,משמר העמק,משמרהעמק,127.96844452914114,1,6,3,temporal_distance == 6,2009,0.00169204737732657,Party_habait_hayehudi,FALSE,2009,1169,משמר העמק,MISHMAR HAEMEQ,1,NA,1111,NA,NA,NA,NA,NA,NA,NA,0.868402801523399,1279.36022091479,NA,32
130,משמר העמק,משמרהעמק,127.96844452914114,1,6,3,temporal_distance == 6,2013,0.00451807228915663,Party_habait_hayehudi,FALSE,2013,1166,משמר העמק,MISHMAR HAEMEQ,1,יהודי,1190,580,610,260,90,150,500,190,0.868402801523399,1370.33182978272,0.159663865546218,32.5
130,משמר העמק,משמרהעמק,127.96844452914114,1,6,3,temporal_distance == 6,2015,0.0029673590504451,Party_habait_hayehudi,TRUE,2015,1171,משמר העמק,MISHMAR HAEMEQ,1,יהודי,1220,590,620,260,90,160,510,190,0.868402801523399,1404.87801036548,0.155737704918033,31
132,כפר ברוך,כפרברוך,133.44289005450128,1,6,1,temporal_distance == 6,2006,0.0273972602739726,Party_habait_hayehudi,FALSE,2006,1180,כפר ברוך,KEFAR BARUKH,1,NA,289,NA,NA,NA,NA,NA,NA,NA,1.0742567626333,269.02320753521,NA,16.5
132,כפר ברוך,כפרברוך,133.44289005450128,1,6,1,temporal_distance == 6,2009,0.0285714285714286,Party_habait_hayehudi,FALSE,2009,1187,כפר ברוך,KEFAR BARUKH,1,NA,390,NA,NA,NA,NA,NA,NA,NA,1.0742567626333,363.041698749938,NA,26
132,כפר ברוך,כפרברוך,133.44289005450128,1,6,1,temporal_distance == 6,2013,0.0346320346320346,Party_habait_hayehudi,FALSE,2013,1181,כפר ברוך,KEFAR BARUKH,1,יהודי,500,250,250,180,30,40,200,60,1.0742567626333,465.438075320433,0.12,22.5
132,כפר ברוך,כפרברוך,133.44289005450128,1,6,1,temporal_distance == 6,2015,0.0390625,Party_habait_hayehudi,TRUE,2015,1178,כפר ברוך,KEFAR BARUKH,1,יהודי,520,260,260,200,20,40,200,60,1.0742567626333,484.05559833325,0.115384615384615,34
133,גבת,גבת,136.75746510364797,1,6,1,temporal_distance == 6,2006,0.00444444444444444,Party_habait_hayehudi,FALSE,2006,1202,גבת,GEVAT,1,NA,668,NA,NA,NA,NA,NA,NA,NA,1.76532702918813,378.400142837677,NA,50.6666666666667
133,גבת,גבת,136.75746510364797,1,6,1,temporal_distance == 6,2009,0.00863930885529158,Party_habait_hayehudi,FALSE,2009,1195,גבת,GEVAT,1,NA,687,NA,NA,NA,NA,NA,NA,NA,1.76532702918813,389.163021151922,NA,55.3333333333333
133,גבת,גבת,136.75746510364797,1,6,1,temporal_distance == 6,2013,0.0198807157057654,Party_habait_hayehudi,FALSE,2013,1194,גבת,GEVAT,1,יהודי,790,370,420,200,30,90,330,140,1.76532702918813,447.509150960725,0.177215189873418,58.6666666666667
133,גבת,גבת,136.75746510364797,1,6,1,temporal_distance == 6,2015,0.0168224299065421,Party_habait_hayehudi,TRUE,2015,1198,גבת,GEVAT,1,יהודי,860,410,450,240,30,70,370,160,1.76532702918813,487.161860539524,0.186046511627907,57.3333333333333
134,יפעת,יפעת,137.93550269781147,1,6,1,temporal_distance == 6,2006,0.00226757369614512,Party_habait_hayehudi,FALSE,2006,1212,יפעת,YIF'AT,1,NA,717,NA,NA,NA,NA,NA,NA,NA,1.48386728582697,483.19685112568,NA,59
134,יפעת,יפעת,137.93550269781147,1,6,1,temporal_distance == 6,2009,0.00657894736842105,Party_habait_hayehudi,FALSE,2009,1207,יפעת,YIF'AT,1,NA,862,NA,NA,NA,NA,NA,NA,NA,1.48386728582697,580.914484895866,NA,59
134,יפעת,יפעת,137.93550269781147,1,6,1,temporal_distance == 6,2013,0.0136986301369863,Party_habait_hayehudi,FALSE,2013,1209,יפעת,YIF'AT,1,יהודי,1010,510,500,250,40,140,400,170,1.48386728582697,680.653862813022,0.168316831683168,61.5
134,יפעת,יפעת,137.93550269781147,1,6,1,temporal_distance == 6,2015,0.0108695652173913,Party_habait_hayehudi,TRUE,2015,1208,יפעת,YIF'AT,1,יהודי,1080,540,540,280,60,130,440,180,1.48386728582697,727.827892908974,0.166666666666667,61
135,רמת דוד,רמתדוד,135.6700126470148,1,6,1,temporal_distance == 6,2006,0.0168067226890756,Party_habait_hayehudi,FALSE,2006,1228,רמת דוד,RAMAT DAWID,1,NA,233,NA,NA,NA,NA,NA,NA,NA,2.44903876212584,95.1393679852372,NA,46
135,רמת דוד,רמתדוד,135.6700126470148,1,6,1,temporal_distance == 6,2009,0.0211864406779661,Party_habait_hayehudi,FALSE,2009,1223,רמת דוד,RAMAT DAWID,1,NA,436,NA,NA,NA,NA,NA,NA,NA,2.44903876212584,178.02903193804,NA,54.25
135,רמת דוד,רמתדוד,135.6700126470148,1,6,1,temporal_distance == 6,2013,0.0573476702508961,Party_habait_hayehudi,FALSE,2013,1222,רמת דוד,RAMAT DAWID,1,יהודי,430,200,230,140,20,40,170,60,2.44903876212584,175.579091131554,0.13953488372093,55.25
135,רמת דוד,רמתדוד,135.6700126470148,1,6,1,temporal_distance == 6,2015,0.0299625468164794,Party_habait_hayehudi,TRUE,2015,1224,רמת דוד,RAMAT DAWID,1,יהודי,480,230,250,160,20,40,200,60,2.44903876212584,195.995264518944,0.125,52.75
139,עין שמר,עיןשמר,107.50453183125508,0,NA,NA,no_red_alert,2006,0.00484261501210654,Party_habait_hayehudi,FALSE,2006,1238,עין שמר,EN SHEMER,1,NA,787,NA,NA,NA,NA,NA,NA,NA,0.631899670505414,1245.45087888799,NA,61
139,עין שמר,עיןשמר,107.50453183125508,0,NA,NA,no_red_alert,2009,0.00975609756097561,Party_habait_hayehudi,FALSE,2009,1248,עין שמר,EN SHEMER,1,NA,511,NA,NA,NA,NA,NA,NA,NA,0.631899670505414,808.672679938709,NA,59
139,עין שמר,עיןשמר,107.50453183125508,0,NA,NA,no_red_alert,2013,0.0141843971631206,Party_habait_hayehudi,FALSE,2013,1245,עין שמר,EN SHEMER,1,יהודי,550,280,280,100,50,90,190,130,0.631899670505414,870.39133848589,0.236363636363636,62.4
139,עין שמר,עיןשמר,107.50453183125508,0,NA,NA,no_red_alert,2015,0.0228310502283105,Party_habait_hayehudi,TRUE,2015,1246,עין שמר,EN SHEMER,1,יהודי,570,290,280,110,60,90,190,130,0.631899670505414,902.04193261265,0.228070175438596,61
140,כפר יהושע,כפריהושע,133.69447764586087,1,6,1,temporal_distance == 6,2006,0.0165094339622642,Party_habait_hayehudi,FALSE,2006,1261,כפר יהושע,KEFAR YEHOSHUA,1,NA,732,NA,NA,NA,NA,NA,NA,NA,7.51660514994527,97.384389015742,NA,35.5
140,כפר יהושע,כפריהושע,133.69447764586087,1,6,1,temporal_distance == 6,2009,0.0110132158590308,Party_habait_hayehudi,FALSE,2009,1255,כפר יהושע,KEFAR YEHOSHUA,1,NA,929,NA,NA,NA,NA,NA,NA,NA,7.51660514994527,123.593029228995,NA,47.9
140,כפר יהושע,כפריהושע,133.69447764586087,1,6,1,temporal_distance == 6,2013,0.0144665461121157,Party_habait_hayehudi,FALSE,2013,1256,כפר יהושע,KEFAR YEHOSHUA,1,יהודי,1080,520,560,350,90,90,400,150,7.51660514994527,143.681885433062,0.138888888888889,38.6
140,כפר יהושע,כפריהושע,133.69447764586087,1,6,1,temporal_distance == 6,2015,0.0307692307692308,Party_habait_hayehudi,TRUE,2015,1264,כפר יהושע,KEFAR YEHOSHUA,1,יהודי,1110,540,570,320,110,110,430,150,7.51660514994527,147.673048917314,0.135135135135135,47.4
141,ברק,ברק,127.55177156213912,1,6,1,temporal_distance == 6,2006,0.0617283950617284,Party_habait_hayehudi,FALSE,2006,1280,ברק,BARAQ,1,NA,273,NA,NA,NA,NA,NA,NA,NA,0.626241582358959,435.934003251029,NA,22
141,ברק,ברק,127.55177156213912,1,6,1,temporal_distance == 6,2009,0.0242424242424242,Party_habait_hayehudi,FALSE,2009,1274,ברק,BARAQ,1,NA,345,NA,NA,NA,NA,NA,NA,NA,0.626241582358959,550.905608504048,NA,23.8
141,ברק,ברק,127.55177156213912,1,6,1,temporal_distance == 6,2013,0.099009900990099,Party_habait_hayehudi,FALSE,2013,1269,ברק,BARAQ,1,יהודי,420,200,220,100,30,50,170,60,0.626241582358959,670.667697309276,0.142857142857143,27
141,ברק,ברק,127.55177156213912,1,6,1,temporal_distance == 6,2015,0.0848214285714286,Party_habait_hayehudi,TRUE,2015,1278,ברק,BARAQ,1,יהודי,420,200,220,100,20,60,170,70,0.626241582358959,670.667697309276,0.166666666666667,28
142,שדה יעקב,שדהיעקב,135.8924574283133,1,6,1,temporal_distance == 6,2006,0.598591549295775,Party_habait_hayehudi,FALSE,2006,1291,שדה יעקב,SEDE YA'AQOV,1,NA,921,NA,NA,NA,NA,NA,NA,NA,2.18103472728942,422.276632497556,NA,49
142,שדה יעקב,שדהיעקב,135.8924574283133,1,6,1,temporal_distance == 6,2009,0.572727272727273,Party_habait_hayehudi,FALSE,2009,1288,שדה יעקב,SEDE YA'AQOV,1,NA,1154,NA,NA,NA,NA,NA,NA,NA,2.18103472728942,529.106660045798,NA,57.5
142,שדה יעקב,שדהיעקב,135.8924574283133,1,6,1,temporal_distance == 6,2013,0.600896860986547,Party_habait_hayehudi,FALSE,2013,1290,שדה יעקב,SEDE YA'AQOV,1,יהודי,1270,810,460,450,320,100,330,70,2.18103472728942,582.292424833763,0.0551181102362205,53.6666666666667
142,שדה יעקב,שדהיעקב,135.8924574283133,1,6,1,temporal_distance == 6,2015,0.520084566596195,Party_habait_hayehudi,TRUE,2015,1293,שדה יעקב,SEDE YA'AQOV,1,יהודי,1130,640,500,400,200,110,350,70,2.18103472728942,518.102708710356,0.0619469026548673,55.6666666666667
145,גדיש,גדיש,128.01530499261528,1,6,1,temporal_distance == 6,2006,0.0759493670886076,Party_habait_hayehudi,FALSE,2006,1337,גדיש,GADISH,1,NA,315,NA,NA,NA,NA,NA,NA,NA,0.262164551663418,1201.53544024676,NA,27
145,גדיש,גדיש,128.01530499261528,1,6,1,temporal_distance == 6,2009,0.0465116279069767,Party_habait_hayehudi,FALSE,2009,1335,גדיש,GADISH,1,NA,409,NA,NA,NA,NA,NA,NA,NA,0.262164551663418,1560.0888732092899,NA,30
145,גדיש,גדיש,128.01530499261528,1,6,1,temporal_distance == 6,2013,0.105882352941176,Party_habait_hayehudi,FALSE,2013,1331,גדיש,GADISH,1,יהודי,380,190,200,90,30,50,150,60,0.262164551663418,1449.47132474213,0.157894736842105,31
145,גדיש,גדיש,128.01530499261528,1,6,1,temporal_distance == 6,2015,0.046875,Party_habait_hayehudi,TRUE,2015,1333,גדיש,GADISH,1,יהודי,400,190,210,90,40,60,160,60,0.262164551663418,1525.75928920224,0.15,31.75
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2006,0.0211267605633803,Party_habait_hayehudi,FALSE,2006,1352,דבורה,DEVORA,1,NA,229,NA,NA,NA,NA,NA,NA,NA,0.720778382792002,317.712081087875,NA,24
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2009,0.0425531914893617,Party_habait_hayehudi,FALSE,2009,1354,דבורה,DEVORA,1,NA,209,NA,NA,NA,NA,NA,NA,NA,0.720778382792002,289.9643010802,NA,24
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2013,0.0548780487804878,Party_habait_hayehudi,FALSE,2013,1347,דבורה,DEVORA,1,יהודי,220,100,110,60,10,20,90,40,0.720778382792002,305.225580084422,0.181818181818182,27
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2015,0.0434782608695652,Party_habait_hayehudi,TRUE,2015,1345,דבורה,DEVORA,1,יהודי,230,110,120,70,10,10,100,40,0.720778382792002,319.099470088259,0.173913043478261,29
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2006,0.0474148802017655,Party_habait_hayehudi,FALSE,2006,1385,תל מונד,TEL MOND,1,NA,9398,NA,NA,NA,NA,NA,NA,NA,7.12871178434754,1318.33075656602,NA,61
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2009,0.0319455894476505,Party_habait_hayehudi,FALSE,2009,1383,תל מונד,TEL MOND,1,NA,10198,NA,NA,NA,NA,NA,NA,NA,7.12871178434754,1430.55299589916,NA,59
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2013,0.0816177810165786,Party_habait_hayehudi,FALSE,2013,1377,תל מונד,TEL MOND,1,יהודי,11400,5780,5620,3510,1040,1220,4980,650,7.12871178434754,1599.16691049719,0.0570175438596491,63
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2015,0.0609756097560976,Party_habait_hayehudi,TRUE,2015,1379,תל מונד,TEL MOND,1,יהודי,11940,6030,5910,3430,1230,1340,5170,770,7.12871178434754,1674.91692204706,0.0644891122278057,62.2222222222222
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2006,0.015929203539823,Party_habait_hayehudi,FALSE,2006,1423,עין ורד,EN WERED,1,NA,1141,NA,NA,NA,NA,NA,NA,NA,2.40560298960173,474.309354008951,NA,61
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2009,0.00615384615384615,Party_habait_hayehudi,FALSE,2009,1431,עין ורד,EN WERED,1,NA,1128,NA,NA,NA,NA,NA,NA,NA,2.40560298960173,468.905303525063,NA,59
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2013,0.02875,Party_habait_hayehudi,FALSE,2013,1428,עין ורד,EN WERED,1,יהודי,1420,710,710,460,100,120,610,130,2.40560298960173,590.288591317012,0.0915492957746479,63
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2015,0.0272511848341232,Party_habait_hayehudi,TRUE,2015,1430,עין ורד,EN WERED,1,יהודי,1470,730,750,470,120,110,640,140,2.40560298960173,611.073400870428,0.0952380952380952,62.25
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2006,0.00519031141868512,Party_habait_hayehudi,FALSE,2006,1483,חירות,HERUT,1,NA,1172,NA,NA,NA,NA,NA,NA,NA,0.837538395771975,1399.33883140933,NA,61
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2009,0.0138036809815951,Party_habait_hayehudi,FALSE,2009,1479,חירות,HERUT,1,NA,1221,NA,NA,NA,NA,NA,NA,NA,0.837538395771975,1457.84361190341,NA,59
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2013,0.0198863636363636,Party_habait_hayehudi,FALSE,2013,1484,חירות,HERUT,1,יהודי,1290,630,670,440,90,100,540,120,0.837538395771975,1540.22789463996,0.0930232558139535,63
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2015,0.0210084033613445,Party_habait_hayehudi,TRUE,2015,1478,חירות,HERUT,1,יהודי,1270,610,660,400,110,110,530,120,0.837538395771975,1516.34839239748,0.094488188976378,62
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2006,0.05625,Party_habait_hayehudi,FALSE,2006,1521,מלאה,MELE'A,1,NA,343,NA,NA,NA,NA,NA,NA,NA,0.777061183015982,441.406683922526,NA,29
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2009,0.0479041916167665,Party_habait_hayehudi,FALSE,2009,1516,מלאה,MELE'A,1,NA,326,NA,NA,NA,NA,NA,NA,NA,0.777061183015982,419.529384719369,NA,31
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2013,0.199004975124378,Party_habait_hayehudi,FALSE,2013,1519,מלאה,MELE'A,1,יהודי,360,180,180,100,30,50,150,30,0.777061183015982,463.283983125684,0.0833333333333333,30
