SEMEL_YISHUV,locality,loc,distance,treated,temporal_distance,number_of_red_alerts,temporal_group,year,party_percentage,party_source,post,year_election,X,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,Religion_yishuv_Code,Religion_yishuv_Txt,Pop_Total,Male_Total,Female_Total,age_0_14,age_15_19,age_20_29,age_30_64,age_65_up,Shape_Area,density,age_65_up_percentage,ntl
82,עין חרוד (מאוחד),עיןחרודמאוחד,136.0019124449435,1,6,1,temporal_distance == 6,2021,0.716763005780347,Party_turnout,TRUE,2021,775,עין חרוד (מאוחד),EN HAROD(ME'UHAD),1,יהודי,780,371,408,186,53,80,285,178,0.694092443984341,1123.76961708806,0.228205128205128,NA
82,עין חרוד (מאוחד),עיןחרודמאוחד,136.0019124449435,1,6,1,temporal_distance == 6,2022,0.681556195965418,Party_turnout,TRUE,2022,782,עין חרוד (מאוחד),EN HAROD(ME'UHAD),1,יהודי,779,371,408,188,54,69,291,177,0.694092443984341,1122.32888680974,0.227214377406932,NA
84,תל יוסף,תליוסף,136.37592571146217,1,6,1,temporal_distance == 6,2006,0.865704772475028,Party_turnout,FALSE,2006,794,תל יוסף,TEL YOSEF,1,NA,371,NA,NA,NA,NA,NA,NA,NA,0.373182083028548,994.152765827236,NA,43.25
84,תל יוסף,תליוסף,136.37592571146217,1,6,1,temporal_distance == 6,2009,0.692520775623269,Party_turnout,FALSE,2009,789,תל יוסף,TEL YOSEF,1,NA,501,NA,NA,NA,NA,NA,NA,NA,0.373182083028548,1342.50818242438,NA,47
84,תל יוסף,תליוסף,136.37592571146217,1,6,1,temporal_distance == 6,2013,0.735294117647059,Party_turnout,FALSE,2013,795,תל יוסף,TEL YOSEF,1,יהודי,520,250,270,150,20,60,210,70,0.373182083028548,1393.42166638858,0.134615384615385,49.75
84,תל יוסף,תליוסף,136.37592571146217,1,6,1,temporal_distance == 6,2015,0.777479892761394,Party_turnout,TRUE,2015,799,תל יוסף,TEL YOSEF,1,יהודי,540,270,270,160,20,60,220,80,0.373182083028548,1447.01480740352,0.148148148148148,47.75
84,תל יוסף,תליוסף,136.37592571146217,1,6,1,temporal_distance == 6,2019,0.773584905660377,Party_turnout,TRUE,2019,793,תל יוסף,TEL YOSEF,1,יהודי,560,286,274,180,23,45,217,94,0.373182083028548,1500.60794841847,0.167857142857143,NA
84,תל יוסף,תליוסף,136.37592571146217,1,6,1,temporal_distance == 6,2019,0.739247311827957,Party_turnout,TRUE,2019.2,793,תל יוסף,TEL YOSEF,1,יהודי,560,286,274,180,23,45,217,94,0.373182083028548,1500.60794841847,0.167857142857143,NA
84,תל יוסף,תליוסף,136.37592571146217,1,6,1,temporal_distance == 6,2020,0.748648648648649,Party_turnout,TRUE,2020,798,תל יוסף,TEL YOSEF,1,יהודי,557,290,269,178,28,41,214,96,0.373182083028548,1492.56897726623,0.172351885098743,NA
84,תל יוסף,תליוסף,136.37592571146217,1,6,1,temporal_distance == 6,2021,0.747967479674797,Party_turnout,TRUE,2021,801,תל יוסף,TEL YOSEF,1,יהודי,564,288,276,174,37,38,223,91,0.373182083028548,1511.32657662146,0.161347517730496,NA
84,תל יוסף,תליוסף,136.37592571146217,1,6,1,temporal_distance == 6,2022,0.715384615384615,Party_turnout,TRUE,2022,788,תל יוסף,TEL YOSEF,1,יהודי,586,304,282,170,51,40,230,95,0.373182083028548,1570.2790317379,0.162116040955631,NA
85,כפר יחזקאל,כפריחזקאל,134.41721157998455,1,6,1,temporal_distance == 6,2006,0.835232996943463,Party_turnout,FALSE,2006,813,כפר יחזקאל,KEFAR YEHEZQEL,1,NA,723,NA,NA,NA,NA,NA,NA,NA,2.30290086553538,313.951855601009,NA,40.6666666666667
85,כפר יחזקאל,כפריחזקאל,134.41721157998455,1,6,1,temporal_distance == 6,2009,0.807763401109057,Party_turnout,FALSE,2009,816,כפר יחזקאל,KEFAR YEHEZQEL,1,NA,858,NA,NA,NA,NA,NA,NA,NA,2.30290086553538,372.573571377131,NA,38.75
85,כפר יחזקאל,כפריחזקאל,134.41721157998455,1,6,1,temporal_distance == 6,2013,0.796296296296296,Party_turnout,FALSE,2013,809,כפר יחזקאל,KEFAR YEHEZQEL,1,יהודי,1090,570,520,380,90,100,430,90,2.30290086553538,473.316075525725,0.0825688073394495,52.6666666666667
85,כפר יחזקאל,כפריחזקאל,134.41721157998455,1,6,1,temporal_distance == 6,2015,0.827123695976155,Party_turnout,TRUE,2015,814,כפר יחזקאל,KEFAR YEHEZQEL,1,יהודי,1150,590,560,390,110,110,440,110,2.30290086553538,499.370171426224,0.0956521739130435,44
85,כפר יחזקאל,כפריחזקאל,134.41721157998455,1,6,1,temporal_distance == 6,2019,0.817415730337079,Party_turnout,TRUE,2019,806,כפר יחזקאל,KEFAR YEHEZQEL,1,יהודי,1213,617,596,402,137,92,453,0,2.30290086553538,526.726972121748,0,NA
85,כפר יחזקאל,כפריחזקאל,134.41721157998455,1,6,1,temporal_distance == 6,2019,0.802469135802469,Party_turnout,TRUE,2019.2,806,כפר יחזקאל,KEFAR YEHEZQEL,1,יהודי,1213,617,596,402,137,92,453,0,2.30290086553538,526.726972121748,0,NA
85,כפר יחזקאל,כפריחזקאל,134.41721157998455,1,6,1,temporal_distance == 6,2020,0.818431911966988,Party_turnout,TRUE,2020,803,כפר יחזקאל,KEFAR YEHEZQEL,1,יהודי,1213,623,591,407,129,95,450,0,2.30290086553538,526.726972121748,0,NA
85,כפר יחזקאל,כפריחזקאל,134.41721157998455,1,6,1,temporal_distance == 6,2021,0.806275579809004,Party_turnout,TRUE,2021,807,כפר יחזקאל,KEFAR YEHEZQEL,1,יהודי,1254,642,612,403,156,96,467,134,2.30290086553538,544.530604320422,0.106858054226475,NA
85,כפר יחזקאל,כפריחזקאל,134.41721157998455,1,6,1,temporal_distance == 6,2022,0.794233289646134,Party_turnout,TRUE,2022,805,כפר יחזקאל,KEFAR YEHEZQEL,1,יהודי,1242,634,608,385,153,103,462,138,2.30290086553538,539.319785140322,0.111111111111111,NA
86,גבע,גבע,135.69908473710117,1,6,2,temporal_distance == 6,2006,0.795626600428409,Party_turnout,FALSE,2006,825,גבע,GEVA,1,NA,571,NA,NA,NA,NA,NA,NA,NA,0.482027089383002,1184.58072705184,NA,50
86,גבע,גבע,135.69908473710117,1,6,2,temporal_distance == 6,2009,0.777777777777778,Party_turnout,FALSE,2009,830,גבע,GEVA,1,NA,604,NA,NA,NA,NA,NA,NA,NA,0.482027089383002,1253.04160970107,NA,44.5
86,גבע,גבע,135.69908473710117,1,6,2,temporal_distance == 6,2013,0.754980079681275,Party_turnout,FALSE,2013,823,גבע,GEVA,1,יהודי,630,300,330,140,50,100,230,110,0.482027089383002,1306.98048693986,0.174603174603175,58
86,גבע,גבע,135.69908473710117,1,6,2,temporal_distance == 6,2015,0.758284600389864,Party_turnout,TRUE,2015,829,גבע,GEVA,1,יהודי,630,290,340,130,60,90,230,110,0.482027089383002,1306.98048693986,0.174603174603175,48
86,גבע,גבע,135.69908473710117,1,6,2,temporal_distance == 6,2019,0.719465648854962,Party_turnout,TRUE,2019,818,גבע,GEVA,1,יהודי,618,293,325,140,42,98,217,122,0.482027089383002,1282.08562052196,0.197411003236246,NA
86,גבע,גבע,135.69908473710117,1,6,2,temporal_distance == 6,2019,0.727969348659004,Party_turnout,TRUE,2019.2,818,גבע,GEVA,1,יהודי,618,293,325,140,42,98,217,122,0.482027089383002,1282.08562052196,0.197411003236246,NA
86,גבע,גבע,135.69908473710117,1,6,2,temporal_distance == 6,2020,0.731517509727626,Party_turnout,TRUE,2020,828,גבע,GEVA,1,יהודי,619,291,327,136,43,103,215,122,0.482027089383002,1284.16019272345,0.197092084006462,NA
86,גבע,גבע,135.69908473710117,1,6,2,temporal_distance == 6,2021,0.730916030534351,Party_turnout,TRUE,2021,821,גבע,GEVA,1,יהודי,605,289,316,132,39,99,212,126,0.482027089383002,1255.11618190256,0.208264462809917,NA
86,גבע,גבע,135.69908473710117,1,6,2,temporal_distance == 6,2022,0.682879377431907,Party_turnout,TRUE,2022,831,גבע,GEVA,1,יהודי,598,285,313,130,41,88,211,130,0.482027089383002,1240.59417649212,0.217391304347826,NA
89,עין חרוד (איחוד),עיןחרודאיחוד,136.57374429358003,0,NA,NA,no_red_alert,2006,0.635,Party_turnout,FALSE,2006,854,עין חרוד (איחוד),EN HAROD (IHUD),1,NA,600,NA,NA,NA,NA,NA,NA,NA,0.502245759862894,1194.63427658163,NA,50
89,עין חרוד (איחוד),עיןחרודאיחוד,136.57374429358003,0,NA,NA,no_red_alert,2009,0.712707182320442,Party_turnout,FALSE,2009,849,עין חרוד (איחוד),EN HAROD (IHUD),1,NA,515,NA,NA,NA,NA,NA,NA,NA,0.502245759862894,1025.39442073257,NA,48
89,עין חרוד (איחוד),עיןחרודאיחוד,136.57374429358003,0,NA,NA,no_red_alert,2013,0.76271186440678,Party_turnout,FALSE,2013,862,עין חרוד (איחוד),EN HAROD (IHUD),1,יהודי,550,270,280,120,30,70,220,110,0.502245759862894,1095.08142019983,0.2,57
89,עין חרוד (איחוד),עיןחרודאיחוד,136.57374429358003,0,NA,NA,no_red_alert,2015,0.775471698113208,Party_turnout,TRUE,2015,852,עין חרוד (איחוד),EN HAROD (IHUD),1,יהודי,530,260,270,130,30,70,200,110,0.502245759862894,1055.26027764711,0.207547169811321,47
89,עין חרוד (איחוד),עיןחרודאיחוד,136.57374429358003,0,NA,NA,no_red_alert,2019,0.75763358778626,Party_turnout,TRUE,2019,855,עין חרוד (איחוד),EN HAROD (IHUD),1,יהודי,546,258,289,150,23,56,201,119,0.502245759862894,1087.11719168928,0.217948717948718,NA
89,עין חרוד (איחוד),עיןחרודאיחוד,136.57374429358003,0,NA,NA,no_red_alert,2019,0.724470134874759,Party_turnout,TRUE,2019.2,855,עין חרוד (איחוד),EN HAROD (IHUD),1,יהודי,546,258,289,150,23,56,201,119,0.502245759862894,1087.11719168928,0.217948717948718,NA
89,עין חרוד (איחוד),עיןחרודאיחוד,136.57374429358003,0,NA,NA,no_red_alert,2020,0.731141199226306,Party_turnout,TRUE,2020,848,עין חרוד (איחוד),EN HAROD (IHUD),1,יהודי,540,259,283,138,31,55,201,115,0.502245759862894,1075.17084892347,0.212962962962963,NA
89,עין חרוד (איחוד),עיןחרודאיחוד,136.57374429358003,0,NA,NA,no_red_alert,2021,0.742690058479532,Party_turnout,TRUE,2021,850,עין חרוד (איחוד),EN HAROD (IHUD),1,יהודי,540,259,281,142,30,51,201,117,0.502245759862894,1075.17084892347,0.216666666666667,NA
89,עין חרוד (איחוד),עיןחרודאיחוד,136.57374429358003,0,NA,NA,no_red_alert,2022,0.721343873517787,Party_turnout,TRUE,2022,861,עין חרוד (איחוד),EN HAROD (IHUD),1,יהודי,537,261,276,139,28,54,199,117,0.502245759862894,1069.19767754056,0.217877094972067,NA
90,חפצי-בה,חפציבה,134.85874154490543,1,6,1,temporal_distance == 6,2006,0.772648631645172,Party_turnout,FALSE,2006,865,חפצי-בה,HEFZI-BAH,1,NA,374,NA,NA,NA,NA,NA,NA,NA,0.346464673876395,1079.47513325248,NA,25
90,חפצי-בה,חפציבה,134.85874154490543,1,6,1,temporal_distance == 6,2009,0.679790026246719,Party_turnout,FALSE,2009,871,חפצי-בה,HEFZI-BAH,1,NA,391,NA,NA,NA,NA,NA,NA,NA,0.346464673876395,1128.54218476396,NA,27.5
90,חפצי-בה,חפציבה,134.85874154490543,1,6,1,temporal_distance == 6,2013,0.725490196078431,Party_turnout,FALSE,2013,877,חפצי-בה,HEFZI-BAH,1,יהודי,450,210,240,80,30,50,160,110,0.346464673876395,1298.83371648026,0.244444444444444,31
90,חפצי-בה,חפציבה,134.85874154490543,1,6,1,temporal_distance == 6,2015,0.735576923076923,Party_turnout,TRUE,2015,866,חפצי-בה,HEFZI-BAH,1,יהודי,540,260,280,120,40,60,200,120,0.346464673876395,1558.60045977631,0.222222222222222,32
90,חפצי-בה,חפציבה,134.85874154490543,1,6,1,temporal_distance == 6,2019,0.742049469964664,Party_turnout,TRUE,2019,873,חפצי-בה,HEFZI-BAH,1,יהודי,732,340,392,215,42,64,291,123,0.346464673876395,2112.76951214123,0.168032786885246,NA
90,חפצי-בה,חפציבה,134.85874154490543,1,6,1,temporal_distance == 6,2019,0.763250883392226,Party_turnout,TRUE,2019.2,873,חפצי-בה,HEFZI-BAH,1,יהודי,732,340,392,215,42,64,291,123,0.346464673876395,2112.76951214123,0.168032786885246,NA
90,חפצי-בה,חפציבה,134.85874154490543,1,6,1,temporal_distance == 6,2020,0.73286467486819,Party_turnout,TRUE,2020,869,חפצי-בה,HEFZI-BAH,1,יהודי,725,329,398,219,42,65,282,117,0.346464673876395,2092.56543210709,0.161379310344828,NA
90,חפצי-בה,חפציבה,134.85874154490543,1,6,1,temporal_distance == 6,2021,0.730496453900709,Party_turnout,TRUE,2021,867,חפצי-בה,HEFZI-BAH,1,יהודי,757,342,415,221,54,69,287,125,0.346464673876395,2184.92694083457,0.165125495376486,NA
90,חפצי-בה,חפציבה,134.85874154490543,1,6,1,temporal_distance == 6,2022,0.700170357751278,Party_turnout,TRUE,2022,876,חפצי-בה,HEFZI-BAH,1,יהודי,758,341,416,218,57,72,290,122,0.346464673876395,2187.81323798231,0.160949868073879,NA
92,גיניגר,גיניגר,138.54723542930728,1,6,1,temporal_distance == 6,2006,0.681492681492681,Party_turnout,FALSE,2006,883,גיניגר,GINNEGAR,1,NA,481,NA,NA,NA,NA,NA,NA,NA,0.535763080023701,897.78489398471,NA,44.8333333333333
92,גיניגר,גיניגר,138.54723542930728,1,6,1,temporal_distance == 6,2009,0.678004535147392,Party_turnout,FALSE,2009,888,גיניגר,GINNEGAR,1,NA,548,NA,NA,NA,NA,NA,NA,NA,0.535763080023701,1022.8401702778,NA,54
92,גיניגר,גיניגר,138.54723542930728,1,6,1,temporal_distance == 6,2013,0.733333333333333,Party_turnout,FALSE,2013,884,גיניגר,GINNEGAR,1,יהודי,610,320,290,150,40,70,250,90,0.535763080023701,1138.56296326543,0.147540983606557,50.3333333333333
92,גיניגר,גיניגר,138.54723542930728,1,6,1,temporal_distance == 6,2015,0.712686567164179,Party_turnout,TRUE,2015,886,גיניגר,GINNEGAR,1,יהודי,660,330,320,170,40,90,260,100,0.535763080023701,1231.88779631998,0.151515151515152,58.5
92,גיניגר,גיניגר,138.54723542930728,1,6,1,temporal_distance == 6,2019,0.70990990990991,Party_turnout,TRUE,2019,889,גיניגר,GINNEGAR,1,יהודי,702,347,355,188,44,70,285,115,0.535763080023701,1310.28065608579,0.163817663817664,NA
92,גיניגר,גיניגר,138.54723542930728,1,6,1,temporal_distance == 6,2019,0.716417910447761,Party_turnout,TRUE,2019.2,889,גיניגר,GINNEGAR,1,יהודי,702,347,355,188,44,70,285,115,0.535763080023701,1310.28065608579,0.163817663817664,NA
92,גיניגר,גיניגר,138.54723542930728,1,6,1,temporal_distance == 6,2020,0.701851851851852,Party_turnout,TRUE,2020,885,גיניגר,GINNEGAR,1,יהודי,669,340,333,176,46,69,258,120,0.535763080023701,1248.68626626979,0.179372197309417,NA
92,גיניגר,גיניגר,138.54723542930728,1,6,1,temporal_distance == 6,2021,0.702359346642468,Party_turnout,TRUE,2021,879,גיניגר,GINNEGAR,1,יהודי,666,343,323,178,49,67,254,119,0.535763080023701,1243.08677628652,0.178678678678679,NA
92,גיניגר,גיניגר,138.54723542930728,1,6,1,temporal_distance == 6,2022,0.657657657657658,Party_turnout,TRUE,2022,881,גיניגר,GINNEGAR,1,יהודי,665,345,320,179,42,69,259,116,0.535763080023701,1241.22027962543,0.174436090225564,NA
94,בלפוריה,בלפוריה,136.96006874004232,1,6,1,temporal_distance == 6,2006,0.734162895927602,Party_turnout,FALSE,2006,902,בלפוריה,BALFURYA,1,NA,312,NA,NA,NA,NA,NA,NA,NA,1.08113543809135,288.585489853897,NA,61
94,בלפוריה,בלפוריה,136.96006874004232,1,6,1,temporal_distance == 6,2009,0.728395061728395,Party_turnout,FALSE,2009,907,בלפוריה,BALFURYA,1,NA,334,NA,NA,NA,NA,NA,NA,NA,1.08113543809135,308.93446670257,NA,59
94,בלפוריה,בלפוריה,136.96006874004232,1,6,1,temporal_distance == 6,2013,0.759146341463415,Party_turnout,FALSE,2013,905,בלפוריה,BALFURYA,1,יהודי,400,200,200,100,20,60,160,60,1.08113543809135,369.981397248586,0.15,62
94,בלפוריה,בלפוריה,136.96006874004232,1,6,1,temporal_distance == 6,2015,0.8,Party_turnout,TRUE,2015,900,בלפוריה,BALFURYA,1,יהודי,440,220,220,120,30,60,170,60,1.08113543809135,406.979536973445,0.136363636363636,61.5
94,בלפוריה,בלפוריה,136.96006874004232,1,6,1,temporal_distance == 6,2019,0.822335025380711,Party_turnout,TRUE,2019,893,בלפוריה,BALFURYA,1,יהודי,528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA
94,בלפוריה,בלפוריה,136.96006874004232,1,6,1,temporal_distance == 6,2019,0.819338422391858,Party_turnout,TRUE,2019.2,893,בלפוריה,BALFURYA,1,יהודי,528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA
94,בלפוריה,בלפוריה,136.96006874004232,1,6,1,temporal_distance == 6,2020,0.8275,Party_turnout,TRUE,2020,897,בלפוריה,BALFURYA,1,יהודי,544,283,263,161,30,56,222,75,1.08113543809135,503.174700258077,0.137867647058824,NA
94,בלפוריה,בלפוריה,136.96006874004232,1,6,1,temporal_distance == 6,2021,0.788095238095238,Party_turnout,TRUE,2021,903,בלפוריה,BALFURYA,1,יהודי,531,278,253,163,30,50,210,76,1.08113543809135,491.150304847498,0.143126177024482,NA
94,בלפוריה,בלפוריה,136.96006874004232,1,6,1,temporal_distance == 6,2022,0.777239709443099,Party_turnout,TRUE,2022,899,בלפוריה,BALFURYA,1,יהודי,556,290,266,166,38,56,217,78,1.08113543809135,514.274142175535,0.140287769784173,NA
95,בית אלפא,ביתאלפא,134.9359709591093,1,6,1,temporal_distance == 6,2006,1,Party_turnout,FALSE,2006,912,בית אלפא,BET ALFA,1,NA,542,NA,NA,NA,NA,NA,NA,NA,0.570794673756121,949.553359412699,NA,27
95,בית אלפא,ביתאלפא,134.9359709591093,1,6,1,temporal_distance == 6,2009,0.666666666666667,Party_turnout,FALSE,2009,909,בית אלפא,BET ALFA,1,NA,936,NA,NA,NA,NA,NA,NA,NA,0.570794673756121,1639.81908562783,NA,28.75
95,בית אלפא,ביתאלפא,134.9359709591093,1,6,1,temporal_distance == 6,2013,0.711507293354943,Party_turnout,FALSE,2013,921,בית אלפא,BET ALFA,1,יהודי,1120,550,570,360,60,200,340,160,0.570794673756121,1962.17668365724,0.142857142857143,38
95,בית אלפא,ביתאלפא,134.9359709591093,1,6,1,temporal_distance == 6,2015,0.736607142857143,Party_turnout,TRUE,2015,916,בית אלפא,BET ALFA,1,יהודי,860,430,440,240,50,140,290,150,0.570794673756121,1506.67138209395,0.174418604651163,35
95,בית אלפא,ביתאלפא,134.9359709591093,1,6,1,temporal_distance == 6,2019,0.722689075630252,Party_turnout,TRUE,2019,910,בית אלפא,BET ALFA,1,יהודי,1075,546,529,225,100,218,322,209,0.570794673756121,1883.33922761744,0.194418604651163,NA
95,בית אלפא,ביתאלפא,134.9359709591093,1,6,1,temporal_distance == 6,2019,0.717905405405405,Party_turnout,TRUE,2019.2,910,בית אלפא,BET ALFA,1,יהודי,1075,546,529,225,100,218,322,209,0.570794673756121,1883.33922761744,0.194418604651163,NA
95,בית אלפא,ביתאלפא,134.9359709591093,1,6,1,temporal_distance == 6,2020,0.695652173913043,Party_turnout,TRUE,2020,918,בית אלפא,BET ALFA,1,יהודי,1177,586,594,256,119,236,351,215,0.570794673756121,2062.03746130765,0.182667799490229,NA
95,בית אלפא,ביתאלפא,134.9359709591093,1,6,1,temporal_distance == 6,2021,0.714041095890411,Party_turnout,TRUE,2021,911,בית אלפא,BET ALFA,1,יהודי,1355,680,675,335,123,246,442,209,0.570794673756121,2373.88339853175,0.154243542435424,NA
95,בית אלפא,ביתאלפא,134.9359709591093,1,6,1,temporal_distance == 6,2022,0.715469613259669,Party_turnout,TRUE,2022,914,בית אלפא,BET ALFA,1,יהודי,1386,701,685,377,90,245,484,189,0.570794673756121,2428.19364602583,0.136363636363636,NA
96,יגור,יגור,138.3099953690837,0,NA,NA,no_red_alert,2006,0.85100414965833,Party_turnout,FALSE,2006,932,יגור,YAGUR,1,NA,1112,NA,NA,NA,NA,NA,NA,NA,1.40838525836612,789.556687983258,NA,61
96,יגור,יגור,138.3099953690837,0,NA,NA,no_red_alert,2009,0.712183156173344,Party_turnout,FALSE,2009,933,יגור,YAGUR,1,NA,1420,NA,NA,NA,NA,NA,NA,NA,1.40838525836612,1008.24684976279,NA,59
96,יגור,יגור,138.3099953690837,0,NA,NA,no_red_alert,2013,0.697492163009404,Party_turnout,FALSE,2013,936,יגור,YAGUR,1,יהודי,1500,760,740,330,70,250,610,250,1.40838525836612,1065.04948918605,0.166666666666667,62
96,יגור,יגור,138.3099953690837,0,NA,NA,no_red_alert,2015,0.706161137440758,Party_turnout,TRUE,2015,930,יגור,YAGUR,1,יהודי,1530,770,760,350,80,240,610,250,1.40838525836612,1086.35047896977,0.163398692810458,60.5
96,יגור,יגור,138.3099953690837,0,NA,NA,no_red_alert,2019,0.695067264573991,Party_turnout,TRUE,2019,926,יגור,YAGUR,1,יהודי,1617,797,820,392,97,188,630,311,1.40838525836612,1148.12334934256,0.192331478045764,NA
96,יגור,יגור,138.3099953690837,0,NA,NA,no_red_alert,2019,0.696947133283693,Party_turnout,TRUE,2019.2,926,יגור,YAGUR,1,יהודי,1617,797,820,392,97,188,630,311,1.40838525836612,1148.12334934256,0.192331478045764,NA
96,יגור,יגור,138.3099953690837,0,NA,NA,no_red_alert,2020,0.681448632668145,Party_turnout,TRUE,2020,927,יגור,YAGUR,1,יהודי,1636,808,827,399,96,187,635,319,1.40838525836612,1161.61397620559,0.194987775061125,NA
96,יגור,יגור,138.3099953690837,0,NA,NA,no_red_alert,2021,0.664473684210526,Party_turnout,TRUE,2021,928,יגור,YAGUR,1,יהודי,1655,818,836,398,105,194,638,319,1.40838525836612,1175.10460306861,0.192749244712991,NA
96,יגור,יגור,138.3099953690837,0,NA,NA,no_red_alert,2022,0.637401855817273,Party_turnout,TRUE,2022,929,יגור,YAGUR,1,יהודי,1662,821,842,397,106,197,640,322,1.40838525836612,1180.07483401814,0.193742478941035,NA
97,מרחביה (מושב),מרחביהמושב,135.3966890489619,0,NA,NA,no_red_alert,2006,0.614264551196973,Party_turnout,FALSE,2006,945,מרחביה (מושב),MERHAVYA(MOSHAV),1,NA,722,NA,NA,NA,NA,NA,NA,NA,0.668598036337642,1079.87155325025,NA,48
97,מרחביה (מושב),מרחביהמושב,135.3966890489619,0,NA,NA,no_red_alert,2009,0.776,Party_turnout,FALSE,2009,949,מרחביה (מושב),MERHAVYA(MOSHAV),1,NA,648,NA,NA,NA,NA,NA,NA,NA,0.668598036337642,969.19219737696,NA,51
97,מרחביה (מושב),מרחביהמושב,135.3966890489619,0,NA,NA,no_red_alert,2013,0.767535070140281,Party_turnout,FALSE,2013,944,מרחביה (מושב),MERHAVYA(MOSHAV),1,יהודי,660,310,340,180,60,80,260,70,0.668598036337642,987.140201032088,0.106060606060606,53
97,מרחביה (מושב),מרחביהמושב,135.3966890489619,0,NA,NA,no_red_alert,2015,0.78727634194831,Party_turnout,TRUE,2015,943,מרחביה (מושב),MERHAVYA(MOSHAV),1,יהודי,660,320,350,170,70,90,260,80,0.668598036337642,987.140201032088,0.121212121212121,62
97,מרחביה (מושב),מרחביהמושב,135.3966890489619,0,NA,NA,no_red_alert,2019,0.759927797833935,Party_turnout,TRUE,2019,941,מרחביה (מושב),MERHAVYA(MOSHAV),1,יהודי,662,320,342,139,62,113,253,95,0.668598036337642,990.13153497461,0.143504531722054,NA
97,מרחביה (מושב),מרחביהמושב,135.3966890489619,0,NA,NA,no_red_alert,2019,0.761989342806394,Party_turnout,TRUE,2019.2,941,מרחביה (מושב),MERHAVYA(MOSHAV),1,יהודי,662,320,342,139,62,113,253,95,0.668598036337642,990.13153497461,0.143504531722054,NA
97,מרחביה (מושב),מרחביהמושב,135.3966890489619,0,NA,NA,no_red_alert,2020,0.758741258741259,Party_turnout,TRUE,2020,938,מרחביה (מושב),MERHAVYA(MOSHAV),1,יהודי,666,327,339,128,62,121,256,99,0.668598036337642,996.114202859653,0.148648648648649,NA
97,מרחביה (מושב),מרחביהמושב,135.3966890489619,0,NA,NA,no_red_alert,2021,0.728353140916808,Party_turnout,TRUE,2021,951,מרחביה (מושב),MERHAVYA(MOSHAV),1,יהודי,663,332,331,118,62,120,266,97,0.668598036337642,991.627201945871,0.14630467571644,NA
